Project Name,Package Name,Type Name,Method Name,Code Smell
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitIincInsn,Complex Conditional
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitIincInsn,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitIincInsn,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitIincInsn,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitIincInsn,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitTableSwitchInsn,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitLookupSwitchInsn,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitTryCatchBlock,Complex Conditional
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitTryCatchBlock,Complex Conditional
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,visitLocalVariable,Long Parameter List
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getArgumentsAndReturnSizes,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getArgumentsAndReturnSizes,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getArgumentsAndReturnSizes,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getArgumentsAndReturnSizes,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,put,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Long Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Missing default
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,resizeInstructions,Missing default
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readUnsignedShort,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readUnsignedShort,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readUnsignedShort,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readShort,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readShort,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readShort,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,readInt,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,writeShort,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Item,set,Missing default
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Item,isEqualTo,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Item,isEqualTo,Missing default
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,addReference,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,addReference,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,resolve,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,resolve,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,resolve,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,resolve,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,resolve,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,resolve,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,resolve,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,resolve,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getType,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getType,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getType,Missing default
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getClassName,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getInternalName,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getDescriptor,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getDescriptor,Missing default
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getDescriptor,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getSize,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Complex Method
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Magic Number
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Missing default
jEdit,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,getOpcode,Missing default
jEdit,org.gjt.sp.jedit.buffer,BufferAdapter,contentInserted,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,BufferAdapter,preContentInserted,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,BufferAdapter,preContentRemoved,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,BufferAdapter,contentRemoved,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,BufferListener,contentInserted,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,BufferListener,contentRemoved,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,BufferListener,preContentInserted,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,BufferListener,preContentRemoved,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,BufferSegment,subSegment,Long Statement
jEdit,org.gjt.sp.jedit.buffer,ContentManager,ensureCapacity,Magic Number
jEdit,org.gjt.sp.jedit.buffer,ExplicitFoldHandler,getFoldLevel,Complex Method
jEdit,org.gjt.sp.jedit.buffer,ExplicitFoldHandler,getFoldLevel,Magic Number
jEdit,org.gjt.sp.jedit.buffer,ExplicitFoldHandler,getFoldLevel,Magic Number
jEdit,org.gjt.sp.jedit.buffer,ExplicitFoldHandler,getFoldLevel,Missing default
jEdit,org.gjt.sp.jedit.buffer,IndentFoldHandler,getLeadingWhitespaceWidth,Missing default
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getLineText,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getText,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getText,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getText,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getText,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getSegment,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getSegment,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,remove,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,remove,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,indentLine,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,indentLine,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,indentLine,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,indentLine,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,indentLine,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getCurrentIndentForLine,Missing default
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getIdealIndentForLine,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,markTokens,Complex Method
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getTabSize,Magic Number
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getTabSize,Magic Number
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getIndentSize,Magic Number
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getIndentSize,Magic Number
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getFoldLevel,Complex Method
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getFoldAtLine,Complex Method
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,loadText,Magic Number
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,parseBufferLocalProperties,Magic Number
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,parseBufferLocalProperties,Magic Number
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,parseBufferLocalProperties,Magic Number
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,parseBufferLocalProperties,Complex Method
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,parseBufferLocalProperties,Missing default
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,updateColumnBlocks,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,updateColumnBlocks,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,updateColumnBlocks,Complex Method
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,updateColumnBlocks,Long Statement
jEdit,org.gjt.sp.jedit.buffer,JEditBuffer,getTabStopPosition,Magic Number
jEdit,org.gjt.sp.jedit.buffer,LineManager,getLineOfOffset,Complex Method
jEdit,org.gjt.sp.jedit.buffer,LineManager,getLineOfOffset,Magic Number
jEdit,org.gjt.sp.jedit.buffer,LineManager,getLineOfOffset,Missing default
jEdit,org.gjt.sp.jedit.buffer,LineManager,setFoldLevel,Magic Number
jEdit,org.gjt.sp.jedit.buffer,LineManager,setFoldLevel,Magic Number
jEdit,org.gjt.sp.jedit.buffer,LineManager,contentInserted,Complex Method
jEdit,org.gjt.sp.jedit.buffer,LineManager,contentInserted,Long Parameter List
jEdit,org.gjt.sp.jedit.buffer,LineManager,contentInserted,Magic Number
jEdit,org.gjt.sp.jedit.buffer,LineManager,contentInserted,Magic Number
jEdit,org.gjt.sp.jedit.buffer,LineManager,contentInserted,Magic Number
jEdit,org.gjt.sp.jedit.buffer,LineManager,moveGap,Complex Method
jEdit,org.gjt.sp.jedit.buffer,LineManager,moveGap,Long Statement
jEdit,org.gjt.sp.jedit.buffer,LineManager,moveGap,Long Statement
jEdit,org.gjt.sp.jedit.buffer,LineManager,moveGap,Long Statement
jEdit,org.gjt.sp.jedit.buffer,UndoManager,contentInserted,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,UndoManager,contentRemoved,Complex Conditional
jEdit,org.gjt.sp.jedit.buffer,UndoManager,CompressedReplace,Magic Number
jEdit,org.gjt.sp.jedit.buffer,CompressedReplace,CompressedReplace,Magic Number
jEdit,org.gjt.sp.jedit.bufferio,BufferAutosaveRequest,BufferAutosaveRequest,Long Parameter List
jEdit,org.gjt.sp.jedit.bufferio,BufferInsertRequest,BufferInsertRequest,Long Parameter List
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,BufferIORequest,Long Parameter List
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,getByteIOBufferSize,Magic Number
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,read,Complex Method
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,read,Magic Number
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,read,Magic Number
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,read,Missing default
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,write,Complex Conditional
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,write,Long Statement
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,getWriteEncodingErrorMessage,Empty catch clause
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,getWriteEncodingErrorMessage,Magic Number
jEdit,org.gjt.sp.jedit.bufferio,BufferIORequest,getWriteEncodingErrorMessage,Magic Number
jEdit,org.gjt.sp.jedit.bufferio,BufferLoadRequest,BufferLoadRequest,Long Parameter List
jEdit,org.gjt.sp.jedit.bufferio,BufferLoadRequest,_run,Empty catch clause
jEdit,org.gjt.sp.jedit.bufferio,BufferLoadRequest,readContents,Complex Conditional
jEdit,org.gjt.sp.jedit.bufferio,BufferLoadRequest,readContents,Complex Method
jEdit,org.gjt.sp.jedit.bufferio,BufferLoadRequest,readContents,Long Statement
jEdit,org.gjt.sp.jedit.bufferio,BufferLoadRequest,readContents,Long Statement
jEdit,org.gjt.sp.jedit.bufferio,BufferLoadRequest,readContents,Magic Number
jEdit,org.gjt.sp.jedit.bufferio,BufferSaveRequest,BufferSaveRequest,Long Parameter List
jEdit,org.gjt.sp.jedit.bufferio,BufferSaveRequest,_run,Complex Method
jEdit,org.gjt.sp.jedit.bufferio,BufferSaveRequest,wantTwoStageSave,Long Statement
jEdit,org.gjt.sp.jedit.bufferio,MarkersSaveRequest,MarkersSaveRequest,Long Parameter List
jEdit,org.gjt.sp.jedit.bufferset,BufferSet,addBufferAt,Complex Method
jEdit,org.gjt.sp.jedit.bufferset,BufferSet,getPreviousBuffer,Magic Number
jEdit,org.gjt.sp.jedit.bufferset,BufferSet,getNextBuffer,Magic Number
jEdit,org.gjt.sp.jedit.datatransfer,ListVFSFileTransferable,getTransferData,Complex Method
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,Magic Number
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,getExpansion,Complex Method
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,getExpansion,Missing default
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,getExpansion,Missing default
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,setExpansion,Complex Method
jEdit,org.gjt.sp.jedit.gui,AbbrevEditor,setExpansion,Missing default
jEdit,org.gjt.sp.jedit.gui,AboutDialog,AboutDialog,Magic Number
jEdit,org.gjt.sp.jedit.gui,AboutDialog,AboutDialog,Magic Number
jEdit,org.gjt.sp.jedit.gui,AboutDialog,AboutDialog,Magic Number
jEdit,org.gjt.sp.jedit.gui,AboutDialog,AboutDialog,Magic Number
jEdit,org.gjt.sp.jedit.gui,AboutDialog,AboutDialog,Magic Number
jEdit,org.gjt.sp.jedit.gui,AboutDialog,AboutPanel,Long Statement
